,home_team_name,away_team_name,home_score,away_score,Matchweek,home_GD_prior,away_GD_prior,home_GD_form,away_GD_form,home_Points_prior,away_Points_prior,home_Points_form,away_Points_form,B365A,B365D,B365H,HomePlayer1_Overall,AwayPlayer1_Overall,HomePlayer2_Overall,AwayPlayer2_Overall,HomePlayer3_Overall,AwayPlayer3_Overall,HomePlayer4_Overall,AwayPlayer4_Overall,HomePlayer5_Overall,AwayPlayer5_Overall,HomePlayer6_Overall,AwayPlayer6_Overall,HomePlayer7_Overall,AwayPlayer7_Overall,HomePlayer8_Overall,AwayPlayer8_Overall,HomePlayer9_Overall,AwayPlayer9_Overall,HomePlayer10_Overall,AwayPlayer10_Overall,HomePlayer11_Overall,AwayPlayer11_Overall
21,Valencia,Alavés,3,0,Matchweek 3,1.0,-4.0,1.0,-4.0,4.0,0.0,4.0,0.0,4.75,3.6,1.75,75,80,74,72,82,71,73,76,81,77,80,73,81,73,83,70,74,77,76,74,80,65
22,Celta Vigo,Athletic Club,0,1,Matchweek 3,-1.0,0.0,-1.0,0.0,1.0,2.0,1.0,2.0,3.1,3.2,2.4,75,82,77,81,76,80,78,73,76,81,84,83,79,78,74,74,75,75,77,75,76,71
23,Real Sociedad,Levante,1,0,Matchweek 3,-1.0,0.0,-1.0,0.0,3.0,2.0,3.0,2.0,6.0,4.2,1.53,81,72,74,75,79,73,83,80,85,79,74,76,77,77,82,74,85,77,74,82,78,70
24,Elche,Sevilla,1,1,Matchweek 3,-1.0,4.0,-1.0,4.0,1.0,6.0,1.0,6.0,1.72,3.6,5.0,73,82,73,74,70,82,71,80,73,82,74,75,74,82,73,84,75,84,74,82,77,84
25,Betis,Real Madrid,0,1,Matchweek 3,0.0,3.0,0.0,3.0,2.0,4.0,2.0,4.0,1.8,3.8,4.2,81,89,75,85,78,82,75,84,84,89,83,89,77,83,78,82,78,80,74,82,76,66
26,Barcelona,Getafe,2,1,Matchweek 3,2.0,-2.0,2.0,-2.0,4.0,0.0,4.0,0.0,7.5,4.75,1.4,90,81,77,81,86,75,77,74,85,72,77,74,82,76,86,79,81,79,87,69,87,73
27,Rayo Vallecano,Granada,4,0,Matchweek 3,-4.0,0.0,-4.0,0.0,0.0,2.0,0.0,2.0,2.87,3.2,2.55,75,70,73,76,73,78,75,79,73,77,74,78,75,78,74,77,70,79,69,77,72,78
28,Cádiz,Osasuna,2,3,Matchweek 3,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.45,3.0,3.2,77,78,75,75,71,78,75,77,75,76,74,79,71,73,73,77,78,74,73,70,74,73
29,Atlético Madrid,Villarreal,2,2,Matchweek 3,2.0,0.0,2.0,0.0,6.0,2.0,6.0,2.0,5.25,3.4,1.75,91,80,84,82,85,78,88,86,83,75,83,79,86,79,84,77,84,76,82,80,84,73
30,Levante,Rayo Vallecano,1,1,Matchweek 4,-1.0,0.0,-1.0,0.0,2.0,3.0,2.0,3.0,3.5,3.4,2.1,81,75,80,73,80,73,81,75,76,73,77,74,74,75,77,74,82,70,66,69,70,72
31,Athletic Club,Mallorca,2,0,Matchweek 4,1.0,2.0,1.0,2.0,5.0,7.0,5.0,7.0,5.25,3.6,1.72,82,73,81,70,80,73,81,71,83,73,71,75,78,75,74,75,75,70,80,74,75,73
32,Espanyol,Atlético Madrid,1,2,Matchweek 4,-1.0,2.0,-1.0,2.0,2.0,7.0,2.0,7.0,1.9,3.3,4.33,77,91,75,85,77,85,75,88,73,83,79,86,79,84,72,84,76,84,77,82,80,84
33,Osasuna,Valencia,1,4,Matchweek 4,1.0,4.0,1.0,4.0,5.0,7.0,5.0,7.0,3.1,3.2,2.4,78,75,75,74,78,82,75,73,76,81,79,80,73,81,71,83,77,74,74,76,73,80
34,Cádiz,Real Sociedad,0,2,Matchweek 4,-1.0,0.0,-1.0,0.0,2.0,6.0,2.0,6.0,1.75,3.6,5.0,77,81,73,79,75,82,72,83,75,85,75,74,67,76,78,77,73,82,74,85,74,78
35,Real Madrid,Celta Vigo,5,2,Matchweek 4,4.0,-2.0,4.0,-2.0,7.0,1.0,7.0,1.0,8.0,5.25,1.36,89,75,85,77,82,76,71,78,85,84,89,75,87,79,89,75,83,77,80,76,66,77
36,Getafe,Elche,0,1,Matchweek 4,-3.0,-1.0,-3.0,-1.0,0.0,2.0,0.0,2.0,4.75,3.4,1.8,81,73,81,70,79,71,75,72,74,73,71,74,74,73,76,74,79,75,79,74,78,74
37,Granada,Betis,1,2,Matchweek 4,-4.0,-1.0,-4.0,-1.0,2.0,2.0,2.0,2.0,2.37,3.25,3.1,76,81,79,80,76,78,79,84,71,80,77,79,81,78,70,78,78,78,79,78,78,70
38,Celta Vigo,Cádiz,1,2,Matchweek 5,-5.0,-3.0,-5.0,-3.0,1.0,2.0,1.0,2.0,7.0,4.33,1.45,75,77,77,75,78,71,84,75,75,74,79,71,75,73,68,74,73,74,77,62,77,67
39,Rayo Vallecano,Getafe,3,0,Matchweek 5,0.0,-4.0,0.0,-4.0,4.0,0.0,4.0,0.0,3.4,2.9,2.37,75,81,73,81,73,71,76,75,75,74,73,71,73,74,74,76,70,79,69,69,72,78
40,Atlético Madrid,Athletic Club,0,0,Matchweek 5,3.0,3.0,3.0,3.0,10.0,8.0,10.0,8.0,6.0,3.6,1.65,91,82,84,81,79,80,82,81,85,83,83,71,81,78,86,74,84,75,82,80,84,75
41,Elche,Levante,1,1,Matchweek 5,0.0,-1.0,0.0,-1.0,5.0,3.0,5.0,3.0,3.2,3.1,2.4,73,72,73,73,70,73,71,71,73,81,72,76,79,76,73,75,75,77,74,73,74,66
42,Alavés,Osasuna,0,2,Matchweek 5,-10.0,-2.0,-10.0,-2.0,0.0,5.0,0.0,5.0,2.55,3.0,3.1,72,78,77,75,72,78,78,75,72,76,76,78,77,79,73,73,70,77,70,74,74,73
43,Mallorca,Villarreal,0,0,Matchweek 5,0.0,3.0,0.0,3.0,7.0,6.0,7.0,6.0,2.3,3.0,3.5,73,80,70,82,75,82,73,78,75,75,75,79,75,79,78,76,76,77,74,80,73,78
44,Real Sociedad,Sevilla,0,0,Matchweek 5,2.0,4.0,2.0,4.0,9.0,8.0,9.0,8.0,2.87,3.2,2.55,81,82,74,82,79,82,82,84,83,78,85,81,74,84,77,82,82,83,76,85,78,84
45,Betis,Espanyol,2,2,Matchweek 5,0.0,-2.0,0.0,-2.0,5.0,2.0,5.0,2.0,4.2,3.2,2.0,78,77,78,75,84,77,83,73,77,79,78,79,78,72,77,76,78,77,78,80,70,76
46,Valencia,Real Madrid,1,2,Matchweek 5,7.0,7.0,7.0,7.0,10.0,10.0,10.0,10.0,1.9,3.8,3.8,75,89,74,85,82,82,73,84,81,71,80,85,81,89,74,87,80,89,69,83,77,80
47,Barcelona,Granada,1,1,Matchweek 5,3.0,-5.0,3.0,-5.0,8.0,2.0,8.0,2.0,10.0,5.75,1.28,90,76,76,78,77,78,86,75,85,78,70,81,82,70,81,72,87,75,77,78,66,77
48,Getafe,Atlético Madrid,1,2,Matchweek 6,-7.0,3.0,-6.0,2.0,0.0,11.0,0.0,11.0,1.66,3.5,6.0,81,91,81,84,74,85,79,88,75,83,74,81,71,86,76,84,79,81,69,84,73,84
49,Levante,Celta Vigo,0,2,Matchweek 6,-1.0,-6.0,-1.0,-5.0,4.0,1.0,4.0,1.0,2.7,3.4,2.6,72,75,70,77,80,76,75,75,71,84,80,75,81,79,73,75,76,77,74,76,66,77
50,Athletic Club,Rayo Vallecano,1,2,Matchweek 6,3.0,3.0,3.0,6.0,9.0,7.0,9.0,7.0,4.33,3.5,1.85,82,75,80,71,81,73,75,73,83,76,74,77,77,72,72,75,73,74,80,70,67,72
51,Sevilla,Valencia,3,1,Matchweek 6,4.0,6.0,1.0,5.0,9.0,10.0,9.0,10.0,6.0,3.8,1.61,82,75,78,73,74,82,83,73,80,81,77,80,78,74,82,80,83,69,85,77,84,73
52,Espanyol,Alavés,1,0,Matchweek 6,-2.0,-12.0,-2.0,-9.0,3.0,0.0,3.0,0.0,4.75,3.5,1.8,77,80,75,67,77,77,73,78,79,71,79,76,72,77,76,73,74,73,80,73,76,75
53,Real Madrid,Mallorca,6,1,Matchweek 6,8.0,0.0,5.0,0.0,13.0,8.0,13.0,8.0,12.0,6.5,1.22,89,73,82,72,84,70,71,73,89,75,83,75,83,75,80,74,79,74,78,69,66,72
54,Villarreal,Elche,4,1,Matchweek 6,3.0,0.0,3.0,0.0,7.0,6.0,7.0,6.0,6.5,4.2,1.5,83,73,79,70,82,73,86,70,78,71,81,79,79,74,76,73,73,73,80,74,77,77
55,Osasuna,Betis,1,3,Matchweek 6,0.0,0.0,0.0,0.0,8.0,6.0,8.0,6.0,3.0,3.25,2.37,78,78,75,75,78,72,75,84,76,80,78,83,79,78,73,78,77,78,74,74,73,66
56,Granada,Real Sociedad,2,3,Matchweek 6,-5.0,2.0,-5.0,4.0,3.0,10.0,3.0,10.0,1.9,3.4,4.2,76,77,79,77,76,79,78,82,79,83,77,85,81,74,78,76,79,76,77,78,78,67
57,Cádiz,Barcelona,0,0,Matchweek 6,-2.0,3.0,-2.0,1.0,5.0,9.0,5.0,9.0,1.5,4.33,6.0,77,90,75,76,71,84,70,77,71,86,78,85,70,70,73,79,74,87,74,75,67,66
58,Alavés,Atlético Madrid,1,0,Matchweek 7,-13.0,4.0,-9.0,2.0,0.0,14.0,0.0,11.0,1.5,4.0,7.5,80,91,77,79,72,82,78,85,71,88,72,86,73,84,70,84,75,84,74,82,68,84
59,Valencia,Athletic Club,1,1,Matchweek 7,4.0,2.0,3.0,2.0,10.0,9.0,7.0,8.0,2.8,3.2,2.6,81,82,73,81,71,80,82,81,73,83,81,71,80,78,74,74,80,75,69,80,77,75
60,Sevilla,Espanyol,2,0,Matchweek 7,6.0,-1.0,2.0,-1.0,12.0,6.0,9.0,5.0,6.5,3.8,1.57,82,77,83,75,82,77,80,75,82,74,82,79,84,79,81,76,84,77,82,80,83,76
61,Real Madrid,Villarreal,0,0,Matchweek 7,13.0,6.0,10.0,6.0,16.0,10.0,13.0,9.0,5.75,4.75,1.5,89,80,82,82,84,82,71,86,89,78,87,75,83,81,89,76,83,76,80,80,79,73
62,Mallorca,Osasuna,2,3,Matchweek 7,-5.0,-2.0,-6.0,-2.0,8.0,8.0,7.0,7.0,2.75,3.2,2.7,72,78,72,78,70,77,75,75,73,76,75,79,78,77,74,74,76,77,74,70,73,67
63,Barcelona,Levante,3,0,Matchweek 7,3.0,-3.0,1.0,-3.0,10.0,4.0,7.0,3.0,6.5,5.5,1.4,90,81,76,75,84,71,86,80,85,73,82,75,79,78,75,77,77,74,68,73,66,77
64,Rayo Vallecano,Cádiz,3,1,Matchweek 7,4.0,-2.0,8.0,-2.0,10.0,6.0,10.0,5.0,6.0,3.8,1.6,75,77,78,73,73,71,76,75,75,71,77,73,75,67,74,73,71,70,69,74,72,62
65,Real Sociedad,Elche,1,0,Matchweek 7,3.0,-3.0,4.0,-2.0,13.0,6.0,13.0,5.0,9.0,4.5,1.4,81,73,74,73,79,70,83,73,85,79,81,73,74,74,77,75,78,77,74,74,77,74
66,Betis,Getafe,2,0,Matchweek 7,2.0,-8.0,2.0,-6.0,9.0,0.0,8.0,0.0,4.75,3.6,1.75,78,81,72,81,75,74,84,75,83,75,77,71,78,76,77,79,78,69,78,73,76,73
67,Celta Vigo,Granada,1,0,Matchweek 7,-4.0,-6.0,-3.0,-6.0,4.0,3.0,4.0,2.0,5.5,4.0,1.61,75,76,77,76,76,78,75,79,76,71,84,77,79,78,75,78,77,72,76,77,77,78
68,Athletic Club,Alavés,1,0,Matchweek 8,2.0,-12.0,1.0,-5.0,10.0,3.0,8.0,3.0,7.5,3.75,1.53,82,80,81,77,80,72,81,78,83,71,71,72,78,73,74,70,75,75,80,74,75,68
69,Osasuna,Rayo Vallecano,1,0,Matchweek 8,-1.0,6.0,-2.0,6.0,11.0,13.0,9.0,13.0,3.4,3.4,2.15,78,75,75,78,72,73,78,73,75,76,76,75,78,75,79,74,73,70,74,69,73,72
70,Mallorca,Levante,1,0,Matchweek 8,-6.0,-6.0,-8.0,-5.0,8.0,4.0,4.0,2.0,3.4,3.2,2.1,73,81,73,80,71,73,73,71,75,80,75,81,78,78,74,77,76,74,74,77,73,66
71,Cádiz,Valencia,0,0,Matchweek 8,-4.0,4.0,-3.0,0.0,6.0,11.0,4.0,7.0,2.3,3.0,3.4,77,81,73,73,75,71,71,82,75,73,75,81,71,74,78,80,73,69,74,77,71,75
72,Atlético Madrid,Barcelona,2,0,Matchweek 8,3.0,6.0,1.0,3.0,14.0,13.0,8.0,9.0,4.0,3.5,1.9,91,90,84,76,82,84,85,77,83,86,88,85,83,82,86,87,84,75,84,68,82,66
73,Elche,Celta Vigo,1,0,Matchweek 8,-4.0,-3.0,-3.0,-1.0,6.0,7.0,5.0,6.0,2.3,3.2,3.3,73,75,73,77,71,76,73,75,79,76,74,84,73,79,75,75,73,77,74,76,74,77
74,Espanyol,Real Madrid,2,1,Matchweek 8,-3.0,13.0,-2.0,9.0,6.0,17.0,4.0,13.0,1.66,4.0,5.0,77,89,75,82,77,84,79,71,79,88,72,89,76,87,76,83,77,81,80,80,76,78
75,Getafe,Real Sociedad,1,1,Matchweek 8,-10.0,4.0,-7.0,4.0,0.0,16.0,0.0,13.0,2.2,3.1,3.6,81,81,81,74,74,79,79,82,74,83,72,85,71,74,76,77,79,78,79,67,78,77
76,Villarreal,Betis,2,0,Matchweek 8,6.0,4.0,6.0,5.0,11.0,12.0,9.0,10.0,3.6,3.6,2.0,80,81,82,72,86,75,78,84,75,77,79,78,79,77,76,78,80,78,73,74,80,76
77,Granada,Sevilla,1,0,Matchweek 8,-7.0,8.0,-3.0,4.0,3.0,15.0,1.0,9.0,1.72,3.4,4.8,76,82,76,78,78,82,71,80,77,82,78,77,77,78,72,84,75,82,79,83,77,84
78,Levante,Getafe,0,0,Matchweek 9,-7.0,-10.0,-6.0,-6.0,4.0,1.0,2.0,1.0,3.25,2.9,2.5,81,81,75,81,81,74,73,74,76,72,77,71,78,76,77,79,74,79,77,78,66,73
79,Real Sociedad,Mallorca,1,0,Matchweek 9,4.0,-5.0,2.0,-5.0,17.0,11.0,11.0,4.0,8.5,4.5,1.4,81,73,77,70,79,73,82,71,83,75,81,75,74,75,76,74,82,75,78,76,67,74
80,Rayo Vallecano,Elche,2,1,Matchweek 9,5.0,-3.0,5.0,-3.0,13.0,9.0,10.0,7.0,4.75,3.5,1.8,75,73,73,70,73,71,76,72,75,74,72,73,75,74,71,75,69,77,65,74,72,69
81,Celta Vigo,Sevilla,0,1,Matchweek 9,-4.0,7.0,1.0,3.0,7.0,15.0,6.0,8.0,2.2,3.25,3.4,75,82,77,76,78,74,75,83,76,79,84,80,74,82,75,77,77,84,76,77,77,84
82,Villarreal,Osasuna,1,2,Matchweek 9,8.0,0.0,5.0,2.0,14.0,14.0,11.0,9.0,5.25,3.75,1.66,80,78,82,75,86,73,78,72,86,78,75,75,79,76,76,79,76,73,73,74,80,73
83,Barcelona,Valencia,3,1,Matchweek 9,4.0,4.0,1.0,-3.0,13.0,12.0,6.0,5.0,6.5,4.33,1.5,90,81,76,82,84,73,86,81,85,80,76,81,86,73,81,83,87,80,77,69,66,77
84,Alavés,Betis,0,1,Matchweek 9,-13.0,2.0,-3.0,2.0,3.0,12.0,3.0,10.0,2.15,3.3,3.5,80,81,77,72,72,80,78,84,76,83,77,77,73,78,70,78,70,78,74,78,68,70
85,Espanyol,Cádiz,2,0,Matchweek 9,-2.0,-4.0,0.0,-1.0,9.0,7.0,7.0,5.0,5.75,3.6,1.66,77,77,75,73,77,75,79,71,79,75,72,74,76,71,77,73,76,74,80,74,76,67
86,Osasuna,Granada,1,1,Matchweek 10,1.0,-5.0,1.0,0.0,17.0,9.0,12.0,7.0,5.25,3.5,1.72,78,76,75,76,72,78,78,77,77,81,76,78,79,77,78,72,79,75,77,77,74,77
87,Valencia,Mallorca,2,2,Matchweek 10,2.0,-6.0,-4.0,-6.0,12.0,11.0,2.0,4.0,5.25,3.8,1.66,81,73,82,70,81,73,78,71,80,72,74,73,73,75,83,75,80,74,69,75,77,74
88,Cádiz,Alavés,0,2,Matchweek 10,-6.0,-14.0,-4.0,-2.0,7.0,3.0,5.0,3.0,3.2,2.9,2.5,77,80,75,77,71,72,75,78,74,71,71,77,78,73,73,73,74,70,74,70,67,74
89,Elche,Espanyol,2,2,Matchweek 10,-4.0,0.0,-4.0,2.0,9.0,12.0,4.0,10.0,2.87,3.0,2.7,73,77,71,75,72,77,73,75,74,79,79,79,78,72,74,76,73,77,74,80,74,76
90,Athletic Club,Villarreal,2,1,Matchweek 10,2.0,7.0,-1.0,4.0,13.0,14.0,5.0,8.0,3.2,3.0,2.45,82,80,81,82,80,82,81,86,83,78,71,86,78,75,74,79,75,76,80,80,75,73
91,Sevilla,Levante,5,3,Matchweek 10,8.0,-7.0,4.0,-6.0,18.0,5.0,10.0,2.0,8.0,4.2,1.44,80,81,76,75,82,81,79,73,77,76,84,77,81,78,82,77,77,74,83,77,84,66
92,Barcelona,Real Madrid,1,2,Matchweek 10,6.0,13.0,3.0,5.0,16.0,20.0,8.0,10.0,2.45,3.6,2.75,90,89,76,82,84,84,86,88,85,89,76,87,86,89,87,81,75,80,77,79,66,83
93,Betis,Rayo Vallecano,3,2,Matchweek 10,3.0,6.0,3.0,3.0,15.0,16.0,10.0,12.0,4.2,3.75,1.83,78,75,72,71,80,73,75,75,84,73,83,77,77,75,78,74,78,70,78,65,70,72
94,Atlético Madrid,Real Sociedad,2,2,Matchweek 10,4.0,5.0,1.0,3.0,17.0,20.0,7.0,11.0,6.0,3.7,1.61,91,81,82,77,85,79,83,79,85,83,88,76,83,77,81,82,84,85,82,76,84,78
95,Getafe,Celta Vigo,0,3,Matchweek 10,-10.0,-5.0,-3.0,1.0,2.0,7.0,2.0,6.0,3.1,3.0,2.5,81,75,81,77,74,78,74,75,72,76,71,84,76,74,79,75,79,77,78,76,73,77
96,Alavés,Elche,1,0,Matchweek 11,-12.0,-4.0,1.0,-1.0,6.0,10.0,6.0,4.0,3.5,3.0,2.3,80,73,77,73,78,72,71,73,76,74,77,72,73,79,70,73,75,74,77,74,74,74
97,Espanyol,Athletic Club,1,1,Matchweek 11,0.0,3.0,1.0,1.0,13.0,16.0,10.0,7.0,2.62,3.0,2.9,77,82,75,81,77,75,73,73,79,81,79,83,76,71,74,74,77,75,80,77,76,67
98,Villarreal,Cádiz,3,3,Matchweek 11,6.0,-8.0,0.0,-6.0,14.0,7.0,7.0,2.0,9.5,5.5,1.3,83,77,79,73,82,75,86,71,81,75,79,74,79,73,76,74,73,74,80,67,77,67
99,Rayo Vallecano,Barcelona,1,0,Matchweek 11,5.0,5.0,1.0,2.0,16.0,16.0,9.0,7.0,1.8,3.75,4.33,75,90,78,76,73,84,73,86,76,85,75,82,75,86,74,87,71,81,69,77,72,68
100,Mallorca,Sevilla,1,1,Matchweek 11,-6.0,10.0,-1.0,4.0,12.0,21.0,4.0,12.0,1.75,3.3,5.5,73,82,70,82,73,80,71,79,72,77,73,84,75,84,75,82,75,77,76,83,74,84
101,Betis,Valencia,4,1,Matchweek 11,4.0,2.0,2.0,-2.0,18.0,13.0,12.0,3.0,4.5,3.5,1.85,78,81,75,82,78,73,75,81,84,83,80,74,83,80,78,69,78,77,77,75,78,66
102,Real Madrid,Osasuna,0,0,Matchweek 11,14.0,1.0,1.0,3.0,23.0,18.0,10.0,10.0,9.0,5.5,1.3,89,78,85,75,82,73,84,72,88,78,89,75,83,79,89,73,80,74,83,70,78,73
103,Celta Vigo,Real Sociedad,0,2,Matchweek 11,-2.0,5.0,2.0,2.0,10.0,21.0,9.0,11.0,2.45,3.4,2.87,75,77,77,77,78,74,75,79,76,82,84,83,74,81,75,74,77,82,76,85,77,78
104,Granada,Getafe,1,1,Matchweek 11,-5.0,-13.0,1.0,-5.0,10.0,2.0,7.0,2.0,3.25,2.8,2.6,76,81,78,73,78,75,77,75,81,74,70,71,77,79,72,65,75,79,79,78,77,73
105,Levante,Atlético Madrid,2,2,Matchweek 11,-9.0,4.0,-6.0,0.0,5.0,18.0,1.0,7.0,1.65,3.8,5.5,81,91,73,84,70,85,80,83,73,85,71,88,79,81,81,84,76,84,76,82,73,84
106,Elche,Real Madrid,1,2,Matchweek 12,-5.0,14.0,-1.0,1.0,10.0,24.0,4.0,8.0,1.44,4.5,7.5,73,89,73,82,72,84,73,88,74,87,79,80,73,89,78,81,74,80,74,79,74,75
107,Sevilla,Osasuna,2,0,Matchweek 12,10.0,1.0,2.0,2.0,22.0,19.0,10.0,11.0,7.0,4.0,1.53,82,69,78,72,83,78,80,77,82,76,77,79,78,78,81,79,84,77,82,74,83,67
108,Valencia,Villarreal,2,0,Matchweek 12,-1.0,6.0,-5.0,0.0,13.0,15.0,3.0,5.0,2.45,3.4,2.9,81,80,82,82,73,82,81,86,78,78,74,79,83,76,74,80,80,73,77,78,75,83
109,Barcelona,Alavés,1,1,Matchweek 12,4.0,-11.0,-2.0,1.0,16.0,9.0,6.0,9.0,11.0,5.5,1.28,90,72,76,77,84,78,86,71,85,77,86,73,87,70,75,73,77,75,68,77,66,74
110,Cádiz,Mallorca,1,1,Matchweek 12,-8.0,-6.0,-4.0,0.0,8.0,13.0,2.0,5.0,3.2,3.0,2.5,77,73,73,70,75,71,75,75,74,73,74,75,67,75,73,74,74,75,74,76,67,74
111,Atlético Madrid,Betis,3,0,Matchweek 12,4.0,7.0,1.0,3.0,19.0,21.0,5.0,12.0,6.0,3.8,1.6,91,78,84,75,82,72,85,75,85,83,88,77,83,78,84,78,84,77,82,78,84,70
112,Getafe,Espanyol,2,1,Matchweek 12,-13.0,0.0,-3.0,3.0,3.0,14.0,3.0,8.0,3.2,3.0,2.45,81,77,81,75,75,77,75,73,74,79,79,76,65,74,79,74,78,77,73,80,58,76
113,Real Sociedad,Athletic Club,1,1,Matchweek 12,7.0,3.0,3.0,1.0,24.0,17.0,11.0,8.0,3.8,3.2,2.1,81,82,74,81,79,81,83,80,81,81,73,83,77,78,82,74,85,75,76,77,78,80
