,home_team_name,away_team_name,home_score,away_score,Matchweek,home_GD_prior,away_GD_prior,home_GD_form,away_GD_form,home_Points_prior,away_Points_prior,home_Points_form,away_Points_form,B365A,B365D,B365H,HomePlayer1_Overall,AwayPlayer1_Overall,HomePlayer2_Overall,AwayPlayer2_Overall,HomePlayer3_Overall,AwayPlayer3_Overall,HomePlayer4_Overall,AwayPlayer4_Overall,HomePlayer5_Overall,AwayPlayer5_Overall,HomePlayer6_Overall,AwayPlayer6_Overall,HomePlayer7_Overall,AwayPlayer7_Overall,HomePlayer8_Overall,AwayPlayer8_Overall,HomePlayer9_Overall,AwayPlayer9_Overall,HomePlayer10_Overall,AwayPlayer10_Overall,HomePlayer11_Overall,AwayPlayer11_Overall
10,Real Sociedad,Villarreal,3,0,Matchweek 2,1.0,-1.0,1.0,-1.0,3.0,0.0,3.0,0.0,3.75,3.4,2.05,83,76,81,63,77,78,79,77,82,82,77.0,80.0,79.0,79.0,79,82,74,70,70,81,78,76
11,Betis,Celta Vigo,2,1,Matchweek 2,-2.0,-1.0,-2.0,-1.0,0.0,0.0,0.0,0.0,3.4,3.4,2.2,81,77,78,80,77,78,77,73,76,83,73.0,74.0,78.0,77.0,80,80,72,77,78,77,65,77
12,Alavés,Barcelona,0,2,Matchweek 2,-1.0,2.0,-1.0,2.0,0.0,3.0,0.0,3.0,1.29,5.75,10.0,77,85,72,87,76,87,70,86,76,87,76.0,93.0,74.0,82.0,72,85,73,81,75,76,75,83
13,Girona,Málaga,1,0,Matchweek 2,0.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,3.6,3.25,2.15,77,79,76,77,75,74,73,74,77,76,74.0,78.0,76.0,74.0,71,77,76,77,73,78,72,63
14,Levante,La Coruña,2,2,Matchweek 2,1.0,-3.0,1.0,-3.0,3.0,0.0,3.0,0.0,3.6,3.1,2.2,74,72,72,78,75,78,77,79,75,76,73.0,79.0,78.0,80.0,74,77,75,72,73,76,77,75
15,Las Palmas,Atlético Madrid,1,5,Matchweek 2,-1.0,0.0,-1.0,0.0,0.0,1.0,0.0,1.0,1.75,3.75,4.75,73,88,74,88,77,77,75,84,73,82,72.0,85.0,78.0,79.0,82,79,75,79,75,77,63,83
16,Espanyol,Leganés,0,1,Matchweek 2,0.0,1.0,0.0,1.0,1.0,3.0,1.0,3.0,4.33,3.25,1.95,78,75,76,75,75,75,79,74,79,78,80.0,76.0,78.0,74.0,76,73,79,73,80,75,79,75
17,Eibar,Athletic Club,0,1,Matchweek 2,1.0,0.0,1.0,0.0,3.0,1.0,3.0,1.0,3.1,3.1,2.5,74,80,77,76,78,70,78,84,73,80,78.0,81.0,81.0,84.0,74,72,75,81,77,70,71,69
18,Getafe,Sevilla,0,1,Matchweek 2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.15,3.3,3.6,73,82,70,81,79,79,72,81,75,78,72.0,78.0,69.0,79.0,73,80,75,79,74,79,74,76
19,Real Madrid,Valencia,2,2,Matchweek 2,3.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,15.0,8.0,1.17,85,80,84,74,87,79,90,81,86,82,89.0,79.0,89.0,77.0,87,76,85,78,84,77,86,74
20,Leganés,Getafe,1,2,Matchweek 3,2.0,-1.0,2.0,-1.0,6.0,1.0,6.0,1.0,4.0,3.25,2.05,75,73,75,70,75,79,74,72,78,75,76.0,72.0,74.0,69.0,73,73,73,75,75,74,75,74
21,Real Madrid,Levante,1,1,Matchweek 3,3.0,1.0,3.0,1.0,4.0,4.0,4.0,4.0,34.0,15.0,1.05,80,74,84,72,90,75,87,76,90,77,86.0,75.0,87.0,72.0,75,74,82,75,77,73,84,77
22,Valencia,Atlético Madrid,0,0,Matchweek 3,1.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,2.2,3.2,3.6,80,88,79,85,81,77,82,84,77,82,79.0,85.0,77.0,79.0,76,82,78,79,77,77,83,83
23,Sevilla,Eibar,3,0,Matchweek 3,1.0,0.0,1.0,0.0,4.0,3.0,4.0,3.0,6.0,4.0,1.57,82,74,79,77,80,77,81,78,83,78,78.0,80.0,80.0,78.0,79,81,80,74,79,75,76,70
24,Barcelona,Espanyol,5,0,Matchweek 3,4.0,-1.0,4.0,-1.0,6.0,1.0,6.0,1.0,17.0,8.0,1.17,85,78,81,76,87,78,87,79,86,80,87.0,78.0,92.0,80.0,93,79,82,76,85,72,83,78
25,La Coruña,Real Sociedad,2,4,Matchweek 3,-3.0,4.0,-3.0,4.0,1.0,6.0,1.0,6.0,2.6,3.3,2.75,72,83,78,81,78,82,76,77,79,77,80.0,79.0,75.0,82.0,77,77,76,79,74,74,75,70
26,Athletic Club,Girona,2,0,Matchweek 3,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,5.5,3.75,1.67,76,77,84,76,80,75,82,73,78,77,81.0,74.0,75.0,76.0,84,71,81,76,79,73,69,72
27,Celta Vigo,Alavés,1,0,Matchweek 3,-2.0,-3.0,-2.0,-3.0,0.0,0.0,0.0,0.0,5.25,3.75,1.67,77,77,80,72,78,76,73,76,83,74,74.0,75.0,69.0,79.0,77,77,80,72,77,73,80,71
28,Villarreal,Betis,3,1,Matchweek 3,-4.0,-1.0,-4.0,-1.0,0.0,3.0,0.0,3.0,4.33,3.6,1.85,75,81,63,78,82,77,77,77,82,77,80.0,76.0,79.0,73.0,82,78,70,72,81,77,77,63
29,Málaga,Las Palmas,1,3,Matchweek 3,-2.0,-5.0,-2.0,-5.0,0.0,0.0,0.0,0.0,3.8,3.5,2.0,79,73,73,77,77,75,74,74,76,76,78.0,76.0,77.0,73.0,74,82,77,75,79,75,63,75
30,Eibar,Leganés,1,0,Matchweek 4,-3.0,1.0,-3.0,1.0,3.0,6.0,3.0,6.0,4.0,3.25,2.05,74,75,76,73,78,75,78,75,80,74,74.0,76.0,78.0,73.0,81,73,74,75,75,75,71,73
31,Levante,Valencia,1,1,Matchweek 4,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,2.3,3.25,3.25,74,80,75,79,77,82,75,77,73,79,72.0,77.0,74.0,76.0,75,78,72,77,73,76,77,83
32,Getafe,Barcelona,1,2,Matchweek 4,0.0,9.0,0.0,9.0,4.0,9.0,4.0,9.0,1.25,6.5,11.0,73,85,70,87,79,87,72,86,75,87,72.0,92.0,69.0,93.0,73,83,75,85,74,81,74,83
33,Betis,La Coruña,2,1,Matchweek 4,-3.0,-5.0,-3.0,-5.0,3.0,1.0,3.0,1.0,4.5,3.6,1.83,81,76,78,78,77,74,77,76,73,79,78.0,75.0,80.0,75.0,72,72,77,76,78,78,63,75
34,Atlético Madrid,Málaga,1,0,Matchweek 4,4.0,-4.0,4.0,-4.0,5.0,0.0,5.0,0.0,15.0,6.0,1.22,88,79,88,73,85,77,77,64,84,76,88.0,78.0,82.0,75.0,79,77,81,74,77,77,83,63
35,Alavés,Villarreal,0,3,Matchweek 4,-4.0,-2.0,-4.0,-2.0,0.0,3.0,0.0,3.0,2.4,3.1,3.1,77,75,72,63,76,82,76,77,74,82,79.0,80.0,72.0,79.0,73,82,75,70,74,81,75,77
36,Girona,Sevilla,0,1,Matchweek 4,-1.0,4.0,-1.0,4.0,4.0,7.0,4.0,7.0,2.3,3.25,3.3,77,82,76,79,70,74,73,79,77,80,74.0,71.0,76.0,83.0,71,83,74,80,76,80,73,80
37,Las Palmas,Athletic Club,1,0,Matchweek 4,-3.0,3.0,-3.0,3.0,3.0,7.0,3.0,7.0,2.55,3.4,2.75,73,80,77,76,77,70,75,84,76,81,73.0,81.0,83.0,78.0,82,75,75,72,75,81,75,69
38,Real Sociedad,Real Madrid,1,3,Matchweek 4,6.0,3.0,6.0,3.0,9.0,5.0,9.0,5.0,1.67,4.0,5.0,83,85,79,84,81,90,77,85,79,89,82.0,89.0,77.0,85.0,79,75,79,84,74,72,70,86
39,Espanyol,Celta Vigo,2,1,Matchweek 4,-6.0,-1.0,-6.0,-1.0,1.0,3.0,1.0,3.0,3.2,3.3,2.3,78,77,76,80,78,78,79,73,79,83,80.0,74.0,78.0,69.0,80,77,79,80,72,77,78,80
40,Valencia,Málaga,5,0,Matchweek 5,1.0,-5.0,1.0,-5.0,6.0,0.0,6.0,0.0,7.0,4.0,1.5,80,79,79,73,79,77,74,64,81,74,82.0,73.0,77.0,77.0,76,74,77,78,76,77,74,63
41,Barcelona,Eibar,6,1,Matchweek 5,10.0,-2.0,10.0,-2.0,12.0,6.0,12.0,6.0,15.0,10.0,1.11,85,74,81,76,87,77,86,78,80,78,87.0,80.0,93.0,78.0,83,81,81,74,82,74,79,71
42,Leganés,Girona,0,0,Matchweek 5,0.0,-2.0,0.0,-2.0,6.0,4.0,6.0,4.0,3.7,3.2,2.15,75,77,75,70,75,75,78,73,74,77,76.0,74.0,74.0,74.0,73,73,75,76,75,73,73,72
43,Athletic Club,Atlético Madrid,1,2,Matchweek 5,2.0,5.0,2.0,5.0,7.0,8.0,7.0,8.0,2.25,3.2,3.4,80,88,84,88,80,85,81,77,78,84,78.0,88.0,75.0,82.0,84,79,81,82,79,83,69,83
44,La Coruña,Alavés,1,0,Matchweek 5,-6.0,-7.0,-6.0,-7.0,1.0,0.0,1.0,0.0,4.5,3.3,1.91,76,77,78,72,81,72,76,74,79,76,75.0,74.0,77.0,75.0,70,77,76,75,78,74,75,75
45,Sevilla,Las Palmas,1,0,Matchweek 5,5.0,-2.0,5.0,-2.0,10.0,6.0,10.0,6.0,7.5,4.75,1.4,82,73,81,77,79,75,81,76,73,72,83.0,76.0,78.0,83.0,79,82,80,75,79,75,76,75
46,Real Madrid,Betis,0,1,Matchweek 5,5.0,-2.0,5.0,-2.0,8.0,6.0,8.0,6.0,17.0,10.0,1.13,85,81,84,78,90,77,85,70,94,76,90.0,78.0,89.0,73.0,89,72,87,77,85,78,86,65
47,Villarreal,Espanyol,0,0,Matchweek 5,1.0,-5.0,1.0,-5.0,6.0,4.0,6.0,4.0,5.5,3.5,1.73,75,78,81,76,63,78,82,79,78,79,82.0,80.0,80.0,78.0,79,80,82,79,70,72,81,78
48,Celta Vigo,Getafe,1,1,Matchweek 5,-2.0,-1.0,-2.0,-1.0,3.0,4.0,3.0,4.0,4.5,3.6,1.8,77,73,80,70,78,79,73,72,80,72,83.0,72.0,74.0,69.0,77,73,77,75,77,74,66,74
49,Levante,Real Sociedad,3,0,Matchweek 5,1.0,4.0,1.0,4.0,6.0,9.0,6.0,9.0,2.3,3.25,3.25,74,83,75,79,76,81,77,70,73,77,78.0,79.0,74.0,82.0,75,82,72,77,73,75,77,63
50,Atlético Madrid,Sevilla,2,0,Matchweek 6,6.0,6.0,6.0,6.0,11.0,13.0,11.0,13.0,6.5,4.0,1.57,88,82,85,74,84,79,88,80,82,83,85.0,83.0,81.0,78.0,82,80,79,80,79,82,77,76
51,Alavés,Real Madrid,1,2,Matchweek 6,-8.0,4.0,-7.0,1.0,0.0,8.0,0.0,8.0,1.17,7.5,17.0,77,85,72,84,72,90,74,85,76,87,74.0,94.0,75.0,85.0,77,82,75,84,74,86,75,78
52,Málaga,Athletic Club,3,3,Matchweek 6,-10.0,1.0,-9.0,1.0,0.0,7.0,0.0,7.0,2.4,3.3,2.9,79,80,77,84,74,80,76,78,78,81,77.0,75.0,74.0,84.0,77,72,78,79,77,70,63,69
53,Girona,Barcelona,0,3,Matchweek 6,-2.0,15.0,-2.0,13.0,5.0,15.0,5.0,15.0,1.25,6.0,12.0,77,85,76,87,74,87,74,92,76,93,71.0,83.0,73.0,81.0,69,85,74,81,70,76,72,83
54,Espanyol,La Coruña,4,1,Matchweek 6,-5.0,-5.0,-5.0,-2.0,5.0,4.0,5.0,4.0,4.0,3.5,1.95,78,76,76,78,78,81,79,79,79,76,80.0,75.0,78.0,77.0,79,70,76,76,72,78,78,75
55,Getafe,Villarreal,4,0,Matchweek 6,-1.0,1.0,-1.0,2.0,5.0,7.0,5.0,7.0,2.63,3.1,2.88,73,75,70,81,79,63,72,78,71,77,72.0,80.0,72.0,82.0,69,74,73,70,74,81,74,77
56,Las Palmas,Leganés,0,2,Matchweek 6,-3.0,0.0,-2.0,-1.0,6.0,7.0,6.0,7.0,3.8,3.25,2.05,73,75,77,75,75,78,74,74,76,74,66.0,75.0,73.0,74.0,82,73,75,75,75,75,75,73
57,Eibar,Celta Vigo,0,4,Matchweek 6,-7.0,-2.0,-8.0,-1.0,6.0,4.0,6.0,4.0,3.4,3.3,2.2,74,75,76,80,77,73,78,80,78,83,74.0,74.0,78.0,69.0,81,80,74,77,75,77,77,80
58,Real Sociedad,Valencia,2,3,Matchweek 6,1.0,6.0,0.0,5.0,9.0,9.0,9.0,9.0,3.1,3.4,2.3,83,75,81,79,70,74,77,81,79,82,82.0,79.0,77.0,77.0,79,76,79,78,74,83,70,70
59,Betis,Levante,4,0,Matchweek 6,-1.0,4.0,1.0,3.0,9.0,9.0,9.0,9.0,4.5,3.5,1.85,81,74,78,75,77,76,70,77,77,73,78.0,78.0,73.0,72.0,78,74,80,75,72,72,78,77
60,Celta Vigo,Girona,3,3,Matchweek 7,2.0,-5.0,4.0,-6.0,7.0,5.0,7.0,4.0,5.75,3.6,1.67,75,77,80,76,78,70,73,75,83,77,74.0,74.0,69.0,76.0,77,74,80,70,77,73,77,72
61,La Coruña,Getafe,2,1,Matchweek 7,-8.0,3.0,-5.0,4.0,4.0,8.0,4.0,7.0,3.4,3.25,2.25,76,73,78,70,81,79,79,72,76,71,80.0,72.0,77.0,72.0,70,69,76,73,78,74,75,74
62,Sevilla,Málaga,2,0,Matchweek 7,4.0,-10.0,3.0,-8.0,13.0,1.0,12.0,1.0,7.5,5.5,1.36,73,79,81,64,79,74,79,76,73,77,78.0,74.0,78.0,77.0,79,78,80,75,82,77,76,63
63,Levante,Alavés,0,2,Matchweek 7,0.0,-9.0,-1.0,-6.0,9.0,0.0,6.0,0.0,4.5,3.5,1.83,74,77,75,72,76,76,77,74,75,76,73.0,74.0,78.0,77.0,74,72,75,75,72,74,77,75
64,Leganés,Atlético Madrid,0,0,Matchweek 7,2.0,8.0,0.0,4.0,10.0,14.0,7.0,13.0,1.55,3.75,7.5,75,88,75,88,78,77,74,84,74,88,75.0,82.0,74.0,79.0,73,81,75,82,75,79,73,83
65,Real Sociedad,Betis,4,4,Matchweek 7,0.0,3.0,-4.0,4.0,9.0,12.0,6.0,12.0,3.8,3.6,1.95,83,81,79,78,81,77,77,70,79,78,82.0,73.0,79.0,78.0,79,80,74,72,70,77,78,78
66,Barcelona,Las Palmas,3,0,Matchweek 7,18.0,-5.0,14.0,0.0,18.0,6.0,15.0,6.0,26.0,11.0,1.08,85,73,87,77,86,75,80,74,92,76,93.0,72.0,83.0,66.0,81,82,85,75,81,75,76,75
67,Valencia,Athletic Club,3,2,Matchweek 7,7.0,1.0,6.0,0.0,12.0,8.0,9.0,7.0,4.2,3.5,1.91,80,80,79,84,74,80,81,81,82,81,77.0,78.0,79.0,75.0,76,72,78,79,77,70,83,69
68,Villarreal,Eibar,3,0,Matchweek 7,-3.0,-11.0,1.0,-11.0,7.0,6.0,7.0,3.0,4.33,3.6,1.83,75,74,81,77,63,78,82,78,77,80,80.0,73.0,79.0,81.0,82,75,70,74,81,75,79,74
69,Real Madrid,Espanyol,2,0,Matchweek 7,5.0,-2.0,2.0,-1.0,11.0,8.0,8.0,7.0,23.0,10.0,1.1,85,78,90,76,85,79,87,79,94,80,90.0,78.0,89.0,80.0,85,74,71,72,84,74,86,78
70,Espanyol,Levante,0,0,Matchweek 8,-4.0,-2.0,2.0,-3.0,8.0,9.0,7.0,5.0,5.0,3.6,1.75,78,74,71,73,76,77,79,75,79,78,80.0,72.0,78.0,74.0,80,73,79,72,72,75,78,77
71,Athletic Club,Sevilla,1,0,Matchweek 8,0.0,6.0,-3.0,2.0,8.0,16.0,4.0,12.0,2.9,3.25,2.5,80,82,84,79,80,74,78,81,75,79,84.0,81.0,72.0,73.0,81,78,79,83,70,78,69,82
72,Getafe,Real Madrid,1,2,Matchweek 8,2.0,7.0,2.0,4.0,8.0,14.0,7.0,10.0,1.29,5.75,10.0,73,80,70,90,79,87,72,94,71,90,72.0,86.0,69.0,87.0,73,82,75,77,74,71,74,84
73,Alavés,Real Sociedad,0,2,Matchweek 8,-7.0,0.0,-3.0,-6.0,3.0,10.0,3.0,4.0,2.15,3.4,3.5,77,83,72,79,76,81,74,70,76,77,74.0,79.0,77.0,82.0,72,77,75,79,74,74,75,70
74,Atlético Madrid,Barcelona,1,1,Matchweek 8,8.0,21.0,4.0,12.0,15.0,21.0,11.0,15.0,2.38,3.4,3.0,88,85,88,81,85,87,84,87,88,86,82.0,87.0,85.0,92.0,79,93,81,85,82,82,83,83
75,Eibar,La Coruña,0,0,Matchweek 8,-14.0,-7.0,-11.0,-2.0,6.0,7.0,3.0,6.0,3.75,3.5,2.0,74,78,77,78,77,74,78,79,80,76,78.0,79.0,81.0,80.0,75,77,74,70,74,76,71,78
76,Girona,Villarreal,1,2,Matchweek 8,-5.0,0.0,-4.0,2.0,6.0,10.0,2.0,10.0,2.6,3.2,2.8,77,75,76,81,74,63,73,82,77,77,74.0,80.0,76.0,79.0,71,82,74,70,73,81,72,79
77,Málaga,Leganés,0,2,Matchweek 8,-12.0,2.0,-8.0,1.0,1.0,11.0,1.0,5.0,3.4,3.0,2.38,79,75,77,75,64,75,74,78,74,74,77.0,75.0,75.0,74.0,77,73,78,75,77,75,63,79
78,Betis,Valencia,3,6,Matchweek 8,3.0,8.0,6.0,7.0,13.0,15.0,10.0,11.0,2.7,3.5,2.55,81,80,77,79,70,74,77,81,78,82,73.0,79.0,78.0,77.0,80,76,72,78,78,83,63,70
79,Las Palmas,Celta Vigo,2,5,Matchweek 8,-8.0,2.0,-5.0,3.0,6.0,8.0,6.0,8.0,3.1,3.3,2.38,73,75,77,80,75,83,74,74,73,69,76.0,77.0,72.0,80.0,66,77,78,77,82,70,75,80
80,Levante,Getafe,1,1,Matchweek 9,-2.0,1.0,-3.0,2.0,10.0,8.0,5.0,4.0,3.2,3.2,2.37,74,73,76,70,77,79,75,72,78,72,72.0,72.0,74.0,69.0,73,73,72,75,75,74,77,74
81,Betis,Alavés,2,0,Matchweek 9,0.0,-9.0,2.0,-2.0,13.0,3.0,10.0,3.0,6.0,4.0,1.57,81,77,78,72,77,76,76,74,78,74,77.0,77.0,78.0,72.0,80,75,72,75,70,74,78,75
82,Valencia,Sevilla,4,0,Matchweek 9,11.0,5.0,10.0,0.0,18.0,16.0,13.0,9.0,4.0,3.89,1.85,80,82,79,81,79,79,74,83,81,78,82.0,78.0,79.0,79.0,77,80,76,82,78,79,77,76
83,Barcelona,Málaga,2,0,Matchweek 9,21.0,-14.0,11.0,-9.0,22.0,1.0,13.0,1.0,26.0,13.0,1.07,85,64,87,77,86,64,87,74,92,76,93.0,75.0,83.0,75.0,82,77,79,79,81,78,83,77
84,Villarreal,Las Palmas,4,0,Matchweek 9,1.0,-11.0,0.0,-9.0,13.0,6.0,10.0,3.0,7.0,4.2,1.5,75,73,81,77,63,79,82,75,77,74,82.0,76.0,80.0,78.0,79,83,82,82,70,75,81,75
85,Celta Vigo,Atlético Madrid,0,1,Matchweek 9,5.0,8.0,7.0,3.0,11.0,16.0,8.0,11.0,1.95,3.39,4.2,77,88,80,88,73,77,80,88,83,82,74.0,79.0,69.0,81.0,80,82,77,77,77,83,80,83
86,Leganés,Athletic Club,1,0,Matchweek 9,4.0,1.0,4.0,-1.0,14.0,11.0,8.0,4.0,3.29,3.1,2.37,75,80,75,76,75,70,74,84,74,80,75.0,81.0,74.0,84.0,73,72,75,81,75,70,79,69
87,Real Madrid,Eibar,3,0,Matchweek 9,8.0,-14.0,3.0,-12.0,17.0,7.0,12.0,4.0,23.0,11.0,1.09,80,74,90,77,85,71,87,78,94,78,89.0,78.0,85.0,74.0,75,74,84,77,86,75,78,71
88,Real Sociedad,Espanyol,1,1,Matchweek 9,2.0,-4.0,-2.0,1.0,13.0,9.0,4.0,8.0,4.0,3.79,1.85,83,78,79,76,81,78,70,79,82,79,79.0,80.0,82.0,78.0,82,80,79,79,74,72,70,78
89,La Coruña,Girona,1,2,Matchweek 9,-7.0,-6.0,-1.0,-4.0,8.0,6.0,7.0,2.0,3.79,3.29,2.04,78,71,78,76,74,74,81,74,79,76,76.0,71.0,80.0,74.0,77,73,70,70,76,73,78,72
90,Alavés,Valencia,1,2,Matchweek 10,-11.0,15.0,-3.0,9.0,3.0,21.0,3.0,15.0,1.6,3.75,6.0,77,80,72,79,76,74,73,81,74,77,72.0,79.0,73.0,77.0,75,76,75,78,75,77,62,83
91,Atlético Madrid,Villarreal,1,1,Matchweek 10,9.0,5.0,3.0,4.0,19.0,16.0,11.0,10.0,7.5,4.0,1.5,88,75,88,81,85,63,77,82,88,77,82.0,82.0,79.0,79.0,81,82,82,70,83,81,83,80
92,Athletic Club,Barcelona,0,2,Matchweek 10,0.0,23.0,-1.0,8.0,11.0,25.0,4.0,13.0,1.44,4.5,7.0,80,85,76,87,84,87,80,86,81,92,81.0,93.0,75.0,81.0,84,85,81,81,70,82,69,83
93,Sevilla,Leganés,2,1,Matchweek 10,1.0,5.0,-5.0,5.0,16.0,17.0,6.0,11.0,6.0,3.75,1.61,73,75,79,75,81,78,79,74,79,74,81.0,75.0,73.0,74.0,78,73,83,75,80,75,79,79
94,Getafe,Real Sociedad,2,1,Matchweek 10,1.0,2.0,2.0,1.0,9.0,14.0,5.0,5.0,2.87,3.39,2.45,73,83,70,79,79,70,72,82,71,77,72.0,79.0,69.0,82.0,73,79,75,79,74,74,74,75
95,Girona,Real Madrid,2,1,Matchweek 10,-5.0,11.0,-3.0,7.0,9.0,20.0,5.0,12.0,1.25,6.5,10.0,71,80,76,90,73,85,77,94,74,90,76.0,86.0,71.0,89.0,74,87,76,85,73,71,72,86
96,Eibar,Levante,2,2,Matchweek 10,-17.0,-2.0,-10.0,-6.0,7.0,11.0,1.0,5.0,4.2,3.39,1.95,74,74,77,77,78,75,78,73,80,78,78.0,72.0,81.0,74.0,74,75,75,72,74,75,75,77
97,Málaga,Celta Vigo,2,1,Matchweek 10,-16.0,4.0,-6.0,6.0,1.0,11.0,1.0,8.0,2.29,3.39,3.1,79,75,77,80,74,73,76,80,74,83,75.0,74.0,77.0,69.0,75,80,77,77,79,77,78,80
98,Las Palmas,La Coruña,1,3,Matchweek 10,-15.0,-8.0,-12.0,-3.0,6.0,8.0,0.0,7.0,3.6,3.5,2.04,73,76,77,78,79,81,73,76,77,80,75.0,77.0,76.0,70.0,78,72,83,76,82,78,75,75
99,Espanyol,Betis,1,0,Matchweek 10,-4.0,2.0,1.0,3.0,10.0,16.0,6.0,10.0,3.39,3.39,2.14,78,81,76,78,78,77,79,70,79,78,80.0,72.0,78.0,78.0,80,80,79,72,72,70,78,78
100,Betis,Getafe,2,2,Matchweek 11,1.0,2.0,-2.0,-1.0,16.0,12.0,7.0,7.0,3.79,3.5,2.0,81,73,78,70,77,79,77,72,76,72,78.0,72.0,80.0,71.0,72,72,77,69,70,73,78,74
101,Valencia,Leganés,3,0,Matchweek 11,16.0,4.0,9.0,2.0,24.0,17.0,15.0,10.0,6.5,4.33,1.5,80,75,79,72,74,75,81,78,82,74,79.0,76.0,77.0,74.0,76,73,78,73,77,75,83,73
102,La Coruña,Atlético Madrid,0,1,Matchweek 11,-6.0,9.0,2.0,1.0,11.0,20.0,7.0,9.0,1.8,3.6,4.75,76,88,78,88,81,77,76,88,80,82,77.0,79.0,70.0,80.0,72,81,76,82,78,77,75,83
103,Alavés,Espanyol,1,0,Matchweek 11,-12.0,-3.0,-3.0,-1.0,3.0,13.0,3.0,8.0,2.7,3.1,2.87,77,78,76,76,74,78,73,79,74,79,72.0,80.0,73.0,78.0,75,80,75,79,75,72,62,78
104,Barcelona,Sevilla,2,1,Matchweek 11,25.0,2.0,7.0,-2.0,28.0,19.0,13.0,6.0,12.0,7.5,1.19,85,73,81,79,87,81,87,79,86,83,87.0,78.0,92.0,83.0,93,78,79,80,85,79,83,80
105,Levante,Girona,1,2,Matchweek 11,-2.0,-4.0,-2.0,1.0,12.0,12.0,3.0,7.0,3.0,3.29,2.39,74,71,75,76,77,73,75,77,73,74,78.0,76.0,73.0,71.0,74,74,72,76,73,73,77,72
106,Celta Vigo,Athletic Club,3,1,Matchweek 11,3.0,-2.0,1.0,-3.0,11.0,11.0,7.0,4.0,3.5,3.5,2.1,75,80,80,76,78,84,73,80,80,81,83.0,78.0,74.0,72.0,69,81,80,79,77,70,77,69
